11.42658  0.013 37.035 11.4221 6.3330 3 43587 8717.4 8.6844e-09 1784 5 0 2 0 6654 0 1.58416e+06 43587
11.42621  0.011 37.030 11.4218 6.3330 3 46946 9389.2 9.3562e-09 1790 5 1 3 0 6653 0 1.58318e+06 46946
11.42585  0.010 37.030 11.4215 6.3330 3 50478 10095.6 1.00626e-08 1796 5 0 2 0 6657 0 1.57851e+06 50478
11.42551  0.010 37.025 11.4210 6.3330 3 58274 11654.8 1.16218e-08 1803 5 0 6 0 6659 0 1.58875e+06 58274
11.42518  0.009 37.025 11.4207 6.3330 3 65348 13069.6 1.30366e-08 1809 5 1 4 0 6660 0 1.57034e+06 65348
11.42486  0.009 37.020 11.4205 6.3330 3 73390 14678 1.4645e-08 1815 5 0 4 0 6661 0 1.56234e+06 73390
11.42455  0.008 37.020 11.4200 6.3330 3 93295 18659 1.8626e-08 1822 5 0 2 0 6660 0 1.57866e+06 93295
11.42425  0.006 37.020 11.4198 6.3330 3 106776 21355.2 2.13222e-08 1828 5 0 2 0 6654 0 1.60193e+06 106776
11.42397  0.006 37.015 11.4196 6.3330 3 123742 24748.4 2.47154e-08 1834 5 0 4 0 6655 0 1.59903e+06 123742
11.42369  0.006 37.015 11.4192 6.3330 3 185377 37075.4 3.70424e-08 1840 5 2 6 0 6653 0 1.59846e+06 185377
11.42342  0.005 37.015 11.4190 6.3330 3 238258 47651.6 4.76186e-08 1846 5 0 7 0 6649 0 1.6172e+06 238258
11.42317  0.005 37.010 11.4187 6.3330 3 385722 77144.4 7.71114e-08 1853 5 0 5 0 6650 0 1.6178e+06 385722
11.42292  0.004 37.010 11.4185 6.3330 3 830531 166106 1.66073e-07 1859 5 2 7 0 6644 0 1.61494e+06 830531
11.42267  0.004 37.010 11.4182 6.3330 3 3022256 604451 6.04418e-07 1865 5 0 8 0 6620 0 1.60523e+06 3.02226e+06
11.42244  0.003 37.005 11.4180 6.3330 2 130453 26090.6 2.60576e-06 1872 5 0 8 0 6663 0 1.61218e+06 130453
11.42221  0.003 37.005 11.4179 6.3330 2 350321 70064.2 7.00312e-06 1878 5 0 7 0 6658 0 1.61765e+06 350321
11.42199  0.003 37.005 11.4177 6.3330 2 1056831 211366 2.11333e-05 1884 5 0 3 0 6649 0 1.60588e+06 1.05683e+06
11.42178  0.001 37.005 11.4175 6.3330 2 2398753 479751 4.79718e-05 1890 5 0 5 0 6627 0 1.59223e+06 2.39875e+06
11.42157  0.001 37.000 11.4172 6.3330 1 62880 12576 0.000125454 1896 5 1 6 0 6649 0 1.57056e+06 62880
11.42136  0.001 37.000 11.4170 6.3330 1 94335 18867 0.000188364 1902 5 0 6 0 6643 0 1.5977e+06 94335
11.42116  0.000 37.000 11.4168 6.3330 1 127017 25403.4 0.000253728 1909 5 0 4 0 6649 0 1.58621e+06 127017
11.42096  0.000 37.000 11.4166 6.3330 1 142290 28458 0.000284274 1915 5 0 3 0 6645 0 1.58961e+06 142290
11.42075  -0.001 36.995 11.4164 6.3330 1 139700 27940 0.000279094 1921 5 0 5 0 6647 0 1.61134e+06 139700
11.42054  -0.001 36.995 11.4161 6.3330 1 103915 20783 0.000207524 1927 5 1 5 0 6654 0 1.61113e+06 103915
